⿰亻建⿸广隶⿱一？⿱宀女	keɴkoɯɸɯaɴ
⿰亻建⿸广隶⿰礻畐⿰礻止	keɴkoɯɸɯkɯɕi
⿰亻建⿸广隶⿰亻呆険	keɴkoɯhokeɴ
⿰亻建⿸广隶⿰亻呆険⿷匸矢	keɴkoɯhokeɴi
⿰亻建⿸广隶⿰亻呆険⿰⿻？巾刂⿸广⿱廿又	keɴkoɯhokeɴseido
⿰亻建⿸广隶⿰亻呆険⿰氵去	keɴkoɯhokeɴhoɯ
⿰亻建⿸广隶⿰衤甫⿰且力⿱人良⿱口⿰口口	keɴkoɯhodʑoɕokɯçiɴ
⿰亻建⿸广隶⿰衤甫⿰且力⿱口⿰口口	keɴkoɯhodʑoçiɴ
⿰亻建⿸广隶⿱亠？	keɴkoɯhoɯ
⿰亻建⿸广隶⿰氵去	keɴkoɯhoɯ
⿰亻建⿸广隶⿵門口⿺是頁	keɴkoɯmoɴdai
⿰亻建⿸才土	keɴzai
⿰亻建児	keɴdʑi
⿰亻建実	keɴdʑitsɯ
⿰亻建⿸耂日	ɕitatakamono
⿰亻建⿰月劵	keɴɕoɯ
⿰亻建⿰礻羊	keɴɕoɯ
⿰亻建⿱尚巾⿸耂日	keɴdʑoɯɕa
⿰亻建⿰言㐱	keɴɕiɴ
⿰亻建⿱入玉	keɴzeɴ
⿰亻建⿱入玉⿰亻匕	keɴzeɴka
⿰亻建聴⿸耂日	keɴtɕoɯɕa
⿰亻建⿰扌殳	keɴtoɯ
⿰亻建闘	keɴtoɯ
⿰亻建脳剤	keɴnoɯzai
⿰亻建⿱不口	keɴpi
⿰亻建⿱⺮聿	keɴpitsɯ
⿰亻建⿱⺮聿⿱宀豕	keɴpitsɯka
⿰亻建⿰亻呆	keɴpo
⿰亻建歩	keɴpo
⿰亻建⿱亡心	keɴboɯ
⿰亻建⿱亡心⿸疒正	keɴboɯɕoɯ
⿰亻建⿰木奉	keɴboɯ
⿰亻建⿰口炎	keɴtaɴ
⿰亻建⿰口炎⿱宀豕	keɴtaɴka
⿱丷⿱彐⿰禾禾	keɴ
⿱丷⿱彐⿰禾禾営	keɴei
⿱丷⿱彐⿰禾禾⿱⿱⺍冖子	keɴgakɯ
⿱丷⿱彐⿰禾禾⿰車害	keɴkatsɯ
⿱丷⿱彐⿰禾禾⿱宀㠯	keɴkaɴ
⿱丷⿱彐⿰禾禾⿱业⿱？未	keɴgjoɯ
⿱丷⿱彐⿰禾禾⿱业⿱？未⿱丶王⿰女帚	keɴgjoɯɕɯɸɯ
⿱丷⿱彐⿰禾禾⿱业⿱？未⿱曲辰⿱宀豕	keɴgjoɯnoɯka
⿱丷⿱彐⿰禾禾⿰堇力	keɴkiɴ
⿱丷⿱彐⿰禾禾⿱亠⿱二口	kanegoto
⿱丷⿱彐⿰禾禾⿰彳亍	keɴkoɯ
⿱丷⿱彐⿰禾禾⿱攸彡	keɴɕɯɯ
⿱丷⿱彐⿰禾禾⿰耳戠	keɴɕokɯ
⿱丷⿱彐⿰禾禾摂	keɴsetsɯ
⿱丷⿱彐⿰禾禾帯	keɴtai
⿱丷⿱彐⿰禾禾⿺是頁	keɴdai
⿱丷⿱彐⿰禾禾⿰亻壬	keɴniɴ
⿱丷⿱彐⿰禾禾⿰亻？	keɴbi
⿱丷⿱彐⿰禾禾⿰亻并	keɴpei
⿱丷⿱彐⿰禾禾⿰衤甫	keɴpo
⿱丷⿱彐⿰禾禾⿰矛务	keɴmɯ
⿱丷⿱彐⿰禾禾⿸？月	keɴjɯɯ
⿱丷⿱彐⿰禾禾⿵冂？	keɴjoɯ
⿱龹刀	keɴ
⿱龹刀⿰耳又⿱屮凵⿱冂一	keɴtoɾidaɕigɯtɕi
⿱龹刀売⿰木幾	keɴbaiki
⿱龹刀⿱亠乂	keɴmoɴ
⿱龹刀⿱？？	keɴmeɴ
剣	keɴ
剣⿸？⿺乚厶	keɴki
剣⿱宀各	keɴkakɯ
剣⿰木喬	keɴbɯɾidʑːi
剣⿻王丶	keɴdama
剣⿰开彡	keɴgata
剣⿰豦刂	keɴgeki
剣⿰龺戈	keɴgeki
剣⿱⺌兀	keɴkoɯ
剣⿱高豕	keɴgoɯ
剣⿶凵丨	keɴzaɴ
剣？	keɴɕiɴ
剣歯⿸虍几	keɴɕiko
剣⿱爾玉	keɴdʑi
剣⿻行术	keɴdʑɯtsɯ
剣⿻行术⿸耂日	keɴdʑɯtsɯɕa
剣⿰山夋	keɴɕɯɴ
剣⿰丬犬	keɴdʑoɯ
剣⿰丬犬⿱穴犬⿺走己	keɴdʑoɯtokːi
剣⿰丬犬⿰車欠⿵冎⺼	keɴdʑoɯnaɴkotsɯ
剣⿱⿰耳口王	keɴsei
剣⿸厂口	keɴiɕi
剣⿱⿰？土儿	keɴsaki
剣⿱⿰？土儿⿹？灬⿰貝戎	keɴsakiika
剣⿱小大	keɴseɴ
剣帯	keɴtai
剣闘？	keɴtoɯɕi
剣⿺辶首	keɴdoɯ
剣⿺辶首⿰土昜	keɴdoɯdʑoɯ
剣⿺辶首⿸羊目	keɴdoɯgi
剣⿱穴犬	keɴtsɯkɯ
剣⿱夭口	keɴnoɴ
剣⿰堇隹	keɴnaɴ
剣⿲彳⿱山兀攵⿱鹿土⿻了一	keɴmidʑiɴko
剣⿱無舛	keɴbɯ
剣⿰氵去	keɴpoɯ
剣⿱莫巾	keɴmakɯ
剣竜	keɴɾjɯɯ
⿰口宣々⿳⿰口口頁⿰口口々	keɴkeɴgoɯgoɯ
⿰口宣々⿰言咢々	keɴkeɴgakɯgakɯ
⿰口宣⿰口華	keɴka
⿰口宣⿰口華⿰⺼要	keɴkagoɕi
⿰口宣⿰口華⿰氵少⿰氵太	keɴkazata
⿰口宣⿰口華両⿰丁戈⿰貝攵	keɴkaɾjoɯseibai
⿰口宣⿰口宣⿳⿰口口頁⿰口口⿳⿰口口頁⿰口口	keɴkeɴgoɯgoɯ
⿰口宣⿰口宣⿰言咢⿰言咢	keɴkeɴgakɯgakɯ
⿰口宣⿱肰灬	keɴzeɴ
⿰口宣騒	keɴsoɯ
⿰口宣伝	keɴdeɴ
⿰口宣⿰口喿	keɴsoɯ
圏	keɴ
圏⿰土或	keɴiki
圏⿱田介⿱？？	keɴkaimeɴ
圏⿰夕卜	keɴgai
圏⿱八⿱人口	keɴkokɯ
圏⿱占灬	keɴteɴ
圏⿻冂人	keɴnai
圏⿵几虫⿰片卑	tɕaɴɸoɴpai
圏⿰言侖	keɴɾoɴ
⿱臤土	keɴ
⿱臤土⿱田木	keɴka
⿱臤土気	katagi
⿱臤土⿱⿱⺈田灬	katsɯo
⿱臤土⿱⿱⺈田灬⿻十八	katsɯogi
⿱臤土⿴囗古	keɴgo
⿱臤土⿰岡刂	keɴgoɯ
⿱臤土⿰木才	keɴzai
⿱臤土⿱士心	keɴɕi
⿱臤土⿰扌寺	keɴdʑi
⿱臤土実	keɴdʑitsɯ
⿱臤土⿱宀寸	keɴɕɯ
⿱臤土焼	katajaki
⿱臤土⿰土成	keɴdʑoɯ
⿱臤土⿰亻言	keɴɕiɴ
⿱臤土⿰亻言⿰礻乚	keɴɕiɴɾei
⿱臤土⿰扌辰	keɴɕiɴ
⿱臤土？	katadʑiɴ
⿱臤土⿰阝車	keɴdʑiɴ
⿱臤土⿱雨彐	katajɯki
⿱臤土⿱山灰	katazɯmi
⿱臤土⿰言周	keɴtɕoɯ
⿱臤土⿰豆頁竜	keɴtoɯɾjɯɯ
⿱臤土⿱刃心	keɴniɴ
⿱臤土⿱刃心⿰扌寺⿻勹？	keɴniɴdʑikjɯɯ
⿱臤土⿱刃心⿱一？抜	keɴniɴɸɯbatsɯ
⿱臤土⿻？日⿵凡口⿱田共	keɴpakɯdoɯi
⿱臤土⿰牛勿	katabɯtsɯ
⿱臤土⿻十八	katagi
⿱臤土⿴口二	katame
⿱臤土塁	keɴɾɯi
⿱臤土⿱田糸	keɴɾɯi
⿱臤土⿱宀牛	keɴɾoɯ
⿱臤土⿱宀牛⿱臤土⿴囗古	keɴɾoɯkeɴgo
⿰女兼	ija
⿰女兼々	ijaija
⿰女兼悪	keɴo
⿰女兼悪⿱咸心	keɴokaɴ
⿰女兼⿰火垔	keɴeɴ
⿰女兼⿰火垔⿺辶軍⿰重力	keɴeɴɯɴdoɯ
⿰女兼⿰火垔⿱宀豕	keɴeɴka
⿰女兼⿰火垔⿰氵舌⿰重力⿱宀豕	keɴeɴkatsɯdoɯka
⿰女兼⿰火垔権	keɴeɴkeɴ
⿰女兼⿰火垔⿸耂日	keɴeɴɕa
⿰女兼⿰龺韋	keɴkaɴ
⿰女兼⿱己心	keɴki
⿰女兼気	ijaki
⿰女兼気⿰忄生	keɴkisei
⿰女兼気⿰忄生⿱艹囷	keɴkiseikiɴ
⿰女兼気⿰忄生⿰糹田⿱艹囷	keɴkiseisaikiɴ
⿰女兼気⿻一土⿰牛勿	keɴkiseibɯtsɯ
⿰女兼⿰⿱匕矢⿱？疋	keɴgi
⿰女兼⿰⿱匕矢⿱？疋⿸耂日	keɴgiɕa
⿰女兼⿰女兼	ijaija
⿰女兼⿻口丨⿰忄曾⿰龺韋	kaɴtɕɯɯzoɯkaɴ
⿰女兼⿰口未	ijami
⿰女兼⿰亻諸	ijamoɯ
⿺廴聿	takeɾɯ
⿺廴聿⿱？水	keɴei
⿺廴聿⿸尸至	tateja
⿺廴聿⿱⿱⺍冖子	keɴgakɯ
⿺廴聿⿰言義	keɴgi
⿺廴聿⿰言義⿱安木	keɴgiaɴ
⿺廴聿⿰言義⿸耂日	keɴgiɕa
⿺廴聿⿻勹？	keɴkjɯɯ
⿺廴聿⿻王丶	tategjokɯ
⿺廴聿⿱目⿱一八	tategɯ
⿺廴聿⿱目⿱一八⿸尸至	tategɯja
⿺廴聿⿱目⿱一八⿰⿱丿㠯帀	tategɯɕi
⿺廴聿⿱亠⿱二口	keɴgeɴ
⿺廴聿⿴囗玉	keɴkokɯ
⿺廴聿⿴囗玉⿰言己⿱今心⿴口一	keɴkokɯkineɴbi
⿺廴聿⿴囗玉⿸耂日	keɴkokɯɕa
⿺廴聿⿰木才	keɴzai
⿺廴聿⿱⺮朿	keɴsakɯ
⿺廴聿⿰氵台	keɴdʑi
⿺廴聿⿱丶王	tatenɯɕi
⿺廴聿⿰亻二	keɴniɴ
⿺廴聿⿻亅？	keɴsɯi
⿺廴聿⿰言殳	keɴsetsɯ
⿺廴聿⿰言殳⿱人云⿰礻土	keɴsetsɯgaiɕa
⿺廴聿⿰言殳⿰木幾⿰木戒	keɴsetsɯkikai
⿺廴聿⿰言殳⿱业⿱？未	keɴsetsɯgjoɯ
⿺廴聿⿰言殳⿱业⿱？未⿱田介	keɴsetsɯgjoɯkai
⿺廴聿⿰言殳⿱业⿱？未⿸耂日	keɴsetsɯgjoɯɕa
⿺廴聿⿰言殳⿵尺口	keɴsetsɯkjokɯ
⿺廴聿⿰言殳⿰王見⿰土昜	keɴsetsɯgeɴba
⿺廴聿⿰言殳⿱一丄⿻⿳一口彐亅	keɴsetsɯkoɯdʑi
⿺廴聿⿰言殳⿴囗玉⿰亻責	keɴsetsɯkokɯsai
⿺廴聿⿰言殳⿰歹戋⿱十一	keɴsetsɯzaɴdo
⿺廴聿⿰言殳⿸耂日	keɴsetsɯɕa
⿺廴聿⿰言殳⿱少目	keɴsetsɯɕoɯ
⿺廴聿⿰言殳⿻一人⿷匚⿻⿱丨丨？	keɴsetsɯdaidʑiɴ
⿺廴聿⿰言殳⿰土也	keɴsetsɯtɕi
⿺廴聿⿰言殳⿻口丨	keɴsetsɯtɕɯɯ
⿺廴聿⿰言殳⿰白勺	keɴsetsɯteki
⿺廴聿⿰言殳⿰白勺関⿰亻系	keɴsetsɯtekikaɴkei
⿺廴聿⿰言殳⿱弗貝	keɴsetsɯçi
⿺廴聿⿰言殳労働⿸耂日	keɴsetsɯɾoɯdoɯɕa
⿺廴聿⿱⿱丷一刖	tatemae
⿺廴聿⿱⿱丷一刖⿱丶王⿱羊我	tatemaeɕɯgi
⿺廴聿⿺辶告	keɴzoɯ
⿺廴聿⿺辶告⿰牛勿	keɴzoɯbɯtsɯ
⿺廴聿⿰立耑	tapːa
⿺廴聿値	tatene
⿺廴聿⿱⺮⿱巩木	keɴtɕikɯ
⿺廴聿⿱⺮⿱巩木⿱宀豕	keɴtɕikɯka
⿺廴聿⿱⺮⿱巩木⿰石隺⿰言忍	keɴtɕikɯkakɯniɴ
⿺廴聿⿱⺮⿱巩木⿱⿱⺍冖子	keɴtɕikɯgakɯ
⿺廴聿⿱⺮⿱巩木⿱其土⿱淮十⿰氵去	keɴtɕikɯkidʑɯɴhoɯ
⿺廴聿⿱⺮⿱巩木⿱业⿱？未	keɴtɕikɯgjoɯ
⿺廴聿⿱⺮⿱巩木⿱业⿱？未⿸耂日	keɴtɕikɯgjoɯɕa
⿺廴聿⿱⺮⿱巩木⿰王見⿰土昜	keɴtɕikɯgeɴba
⿺廴聿⿱⺮⿱巩木⿻口乂	keɴtɕikɯɕi
⿺廴聿⿱⺮⿱巩木？	keɴtɕikɯɕi
⿺廴聿⿱⺮⿱巩木⿻口丨	keɴtɕikɯtɕɯɯ
⿺廴聿⿱⺮⿱巩木⿱弗貝	keɴtɕikɯçi
⿺廴聿⿱⺮⿱巩木⿰牛勿	keɴtɕikɯbɯtsɯ
⿺廴聿⿱⺮⿱巩木⿱？？⿰禾責	keɴtɕikɯmeɴseki
⿺廴聿⿱⺮⿱巩木様⿹弋工	keɴtɕikɯjoɯɕiki
⿺廴聿⿱？？	keɴtɕoɯ
⿺廴聿⿱？？⿰氵十	keɴtɕiɴdʑiɾɯ
⿺廴聿⿰土平	tatetsɯbo
⿺廴聿⿰土平⿱亠⿱⿻幺？十	keɴpeiɾitsɯ
⿺廴聿徳	keɴtokɯ
⿺廴聿売	tateɯɾi
⿺廴聿売⿰亻主⿱宀乇	tateɯɾidʑɯɯtakɯ
⿺廴聿⿻？日	keɴpakɯ
⿺廴聿⿻？日⿱聿曰	keɴpakɯɕo
⿺廴聿⿰石卑	keɴpi
⿺廴聿⿸一⿹弋止	keɴmɯ
⿺廴聿⿰牛勿	tatemono
⿺廴聿⿱艹敝⿱亠⿱⿻幺？十	keɴpeiɾitsɯ
⿺廴聿⿰亻呆	keɴpoɯ
⿺廴聿⿰糹罔	tateami
⿺廴聿⿳亠丷一	keɴɾitsɯ
⿺廴聿暦	keɴɾjakɯ
⿱宀⿱龶⿱罒心⿱音十	keɴɕoɯ
⿱宀⿱龶⿱罒心⿰正攵	keɴsei
⿱宀⿱龶⿱罒心⿱丘八	keɴpei
⿱宀⿱龶⿱罒心⿱丘八⿰阝㒸	keɴpeitai
⿱宀⿱龶⿱罒心⿰氵去	keɴpoɯ
⿱宀⿱龶⿱罒心⿰氵去⿺辶韋⿸厂又	keɴpoɯihaɴ
⿱宀⿱龶⿱罒心⿰氵去⿰角⿱刀牛釈	keɴpoɯkaiɕakɯ
⿱宀⿱龶⿱罒心⿰氵去⿰己攵⿱一止	keɴpoɯkaisei
⿱宀⿱龶⿱罒心⿰氵去⿱⿱⺍冖子	keɴpoɯgakɯ
⿱宀⿱龶⿱罒心⿰氵去⿱⿱⺍冖子⿸耂日	keɴpoɯgakɯɕa
⿱宀⿱龶⿱罒心⿰氵去⿰夫見⿱⺮⿰車㔾	keɴpoɯkihaɴ
⿱宀⿱龶⿱罒心⿰氵去⿰言己⿱今心⿴口一	keɴpoɯkineɴbi
⿱宀⿱龶⿱罒心⿰氵去⿹⿱十戈衣⿰半刂⿰户斤	keɴpoɯsaibaɴɕo
⿱宀⿱龶⿱罒心⿰氵去⿻一丨⿻一乚⿱夂木	keɴpoɯdʑɯɯɕitɕidʑoɯ
⿱宀⿱龶⿱罒心⿰氵去⿱⺊一	keɴpoɯdʑoɯ
⿱縣心	kake
⿱縣心⿱安木	keɴaɴ
⿱縣心⿱加木	keɴka
⿱縣心⿱山厓	keɴgai
⿱縣心⿰阝鬲	keɴkakɯ
⿱縣心⿰木喬	kakehaɕi
⿱縣心⿱冖車	keɴgɯɴ
⿱縣心⿱冖車⿱？？駆	keɴgɯɴtɕoɯkɯ
⿱縣心⿱冖車⿱一？⿱田土	keɴgɯɴbaɴɾi
⿱縣心⿱亼口	kakeai
⿱縣心⿰糹氏	kakegami
⿱縣心⿰言司	kakekotoba
⿱縣心⿱尚貝	keɴɕoɯ
⿱縣心⿱尚貝⿱人⿻王丷	keɴɕoɯkiɴ
⿱縣心⿱尚貝⿵門口⿺是頁	keɴɕoɯmoɴdai
⿱縣心⿱尚貝⿰言侖⿱亠乂	keɴɕoɯɾoɴbɯɴ
⿱縣心⿻⿱？士卄	keɴsɯi
⿱縣心⿻⿱？士卄⿺辶軍⿰重力	keɴsɯiɯɴdoɯ
⿱縣心⿻⿱？士卄⿹弋工	keɴsɯiɕiki
⿱縣心⿻⿱？士卄⿰糹泉	keɴsɯiseɴ
⿱縣心絶	keɴzetsɯ
⿱縣心⿱相心	kesoɯ
⿱縣心⿱相心⿱亠乂	kesoɯbɯmi
⿱縣心巣	kakesɯ
⿱縣心⿰氵蜀	keɴdakɯ
⿱縣心⿰氵蜀⿰氵夜	keɴdakɯeki
⿱縣心⿱口巾	keɴtɕoɯ
⿱縣心⿱今心	keneɴ
⿱縣心⿱今心⿰木才⿰米斗	keneɴzaiɾjoɯ
⿱縣心仏	kakebotoke
⿱縣心⿰牛勿	kakemono
⿱縣心⿹令口	keɴmei
⿱縣心⿰⺼宛	keɴɰᵝaɴ
⿱縣心⿰⺼宛⿳十目一⿱⺮聿	keɴɰᵝaɴtɕokɯçitsɯ
⿱縣心⿱雍土⿻⿱？士卄	keɴjoɯsɯi
⿱縣心⿰犭蜀	keɴdakɯ
⿱縣心⿰釒句⿻了一	kiitɕigo
⿱龹手	keɴ
⿱龹手々	keɴkeɴ
⿱龹手々⿰月⿸卩又⿸䧹⺼	keɴkeɴɸɯkɯjoɯ
⿱龹手⿻王丶	keɴdama
⿱龹手⿱龹手	keɴkeɴ
⿱龹手⿱龹手⿰月⿸卩又⿸䧹⺼	keɴkeɴɸɯkɯjoɯ
⿱龹手⿴囗古	geɴko
⿱龹手⿵冎⺼	geɴkotsɯ
⿱龹手⿰釒充	keɴdʑɯɯ
⿱龹手闘	keɴtoɯ
⿱龹手闘⿱宀豕	keɴtoɯka
⿱龹手闘⿱宀豕⿸疒知⿱口木	keɴtoɯkatɕihoɯ
⿱龹手闘⿻行术	keɴtoɯdʑɯtsɯ
⿱龹手⿰氵去	keɴpoɯ
⿱龹手⿱一？	geɴmaɴ
⿱龹手⿰虫累	sazae
⿰扌卷⿰糹泉	makiseɴ
⿰扌卷⿱十一⿻千里⿻未丷	keɴdodʑɯɯɾai
検圧	keɴatsɯ
検圧⿳⿰口口犬⿰口口	keɴatsɯki
検⿱安木	keɴaɴ
検⿱安木⿱聿曰	keɴaɴɕo
検⿰？卩	keɴiɴ
検⿸疒殳	keɴeki
検⿸疒殳⿱宀㠯	keɴekikaɴ
検⿸疒殳⿰户斤	keɴekiɕo
検閲	keɴetsɯ
検閲⿱宀㠯	keɴetsɯkaɴ
検⿰氵昷	keɴoɴ
検⿰氵昷⿳⿰口口犬⿰口口	keɴoɴki
検⿰目艮	keɴgaɴ
検⿰目艮⿷匸矢	keɴgaɴi
検⿰目艮⿰釒竟	keɴgaɴkjoɯ
検挙	keɴkjo
検挙⿱亠⿱⿻幺？十	keɴkjoɾitsɯ
検⿰釒竟	keɴkjoɯ
検⿱目儿	kemi
検⿰木交	keɴgjoɯ
検査	keɴsa
検査⿱口貝	keɴsaiɴ
検査⿱宀㠯	keɴsakaɴ
検査⿰亻系	keɴsagakaɾi
検査⿱亼口⿰言十	keɴsagoɯkei
検査？⿰娄攵⿰米斗	keɴsatesɯɯɾjoɯ
検査⿰户斤	keɴsadʑo
検査証⿰日月⿱聿曰	keɴsaɕoɯmeiɕo
検査⿰娄攵⿱宀子	keɴsasɯɯdʑi
検査⿱亠乂⿱宀子	keɴsamodʑi
検査⿰氵去	keɴsahoɯ
検査⿵門口⿺是頁	keɴsamoɴdai
検査⿰彳殳	keɴsajakɯ
検⿱⿱十冖糸	keɴsakɯ
検⿱⿱十冖糸⿰木幾⿰⿱厶⺼⿱匕匕	keɴsakɯkinoɯ
検⿱⿱十冖糸⿰糹吉⿱田木	keɴsakɯkekːa
検⿱⿱十冖糸⿰言吾	keɴsakɯgo
検⿱⿱十冖糸⿰亻矦⿰衤甫	keɴsakɯkoɯho
検⿱⿱十冖糸⿰工頁⿴口二	keɴsakɯkoɯmokɯ
検⿱⿱十冖糸⿸耂日	keɴsakɯɕa
検⿱⿱十冖糸⿱夂木⿰亻牛	keɴsakɯdʑoɯkeɴ
検⿱⿱十冖糸⿺辶束⿸广⿱廿又	keɴsakɯsokɯdo
検⿱⿱十冖糸⿱毛衣	keɴsakɯçjoɯ
検⿱⿱十冖糸⿱亠乂⿱宀子⿰歹刂	keɴsakɯmodʑiɾetsɯ
検⿱宀祭	keɴsatsɯ
検⿱宀祭⿱宀㠯	keɴsatsɯkaɴ
検⿱宀祭⿱宀番査⿱人云	keɴsatsɯɕiɴsakai
検⿱宀祭⿰亻則	keɴsatsɯgaɰᵝa
検⿱宀祭庁	keɴsatsɯtɕoɯ
検⿰木乚	keɴsatsɯ
検⿱⺮具	keɴzaɴ
検⿸尸死	keɴɕi
検⿸歹匕	keɴɕi
検⿸歹匕⿱宀㠯	keɴɕikaɴ
検⿰礻見	keɴɕi
検⿻⿳一口彐亅	keɴdʑi
検⿻⿳一口彐亅⿵尺口	keɴdʑikjokɯ
検⿻⿳一口彐亅⿰扌空⿰言斥	keɴdʑikoɯso
検⿻⿳一口彐亅⿱一止	keɴdʑisei
検⿻⿳一口彐亅総⿱？？	keɴdʑisoɯtɕoɯ
検⿱宀子	keɴdʑi
検⿻？日	keɴɕa
検収	keɴɕɯɯ
検⿱屮凵	keɴɕɯtsɯ
検⿱屮凵⿻丁口⿰⿱厶⺼⿱匕匕⿱覀女⿱龶糸	keɴɕɯtsɯkanoɯjoɯso
検⿱屮凵⿳⿰口口犬⿰口口	keɴɕɯtsɯki
検⿱屮凵⿱壮衣⿱罒直	keɴɕɯtsɯsoɯtɕi
検⿱屮凵⿰咅阝	keɴɕɯtsɯbɯ
検⿱屮凵⿻丿？	keɴɕɯtsɯɾjokɯ
検証	keɴɕoɯ
検証⿰言式験	keɴɕoɯɕikeɴ
検⿱直几	keɴɕiɴ
検⿰言㐱	keɴɕiɴ
検⿰釒十	keɴɕiɴ
検⿰釒十済	keɴɕiɴzɯmi
検図	keɴzɯ
検⿰娄攵	keɴsɯɯ
検⿻木口	keɴsokɯ
検⿰亻本	keɴtai
検⿰矢口	keɴtɕi
検⿰矢口⿳⿰口口犬⿰口口	keɴtɕiki
検⿰矢口⿵門或値	keɴtɕiikitɕi
検⿰土也	keɴtɕi
検⿰氵朝⿳⿰口口犬⿰口口	keɴtɕoɯki
検⿰氵朝⿰亻義	keɴtɕoɯgi
検⿱宀疋	keɴtei
検⿱宀疋⿰孝攵⿰禾斗⿱聿曰	keɴteikjoɯkaɕo
検⿱宀疋済	keɴteizɯmi
検⿱宀疋⿰言式験	keɴteiɕikeɴ
検⿱宀疋⿰糹充⿰言十⿱旦里	keɴteitoɯkeiɾjoɯ
検⿱宀疋⿰米斗	keɴteiɾjoɯ
検⿱雨电⿳⿰口口犬⿰口口	keɴdeɴki
検⿰米唐⿰言十	keɴtoɯkei
検⿰言寸	keɴtoɯ
検⿰言寸⿱禾女⿱口貝⿱人云	keɴtoɯiiɴkai
検⿰言寸⿱人云	keɴtoɯkai
検⿰言寸⿰糹吉⿱田木	keɴtoɯkekːa
検⿰言寸⿰亻乍⿱业⿱？未	keɴtoɯsagjoɯ
検⿰言寸図	keɴtoɯzɯ
検⿰言寸対⿳⺈口豕	keɴtoɯtaiɕoɯ
検⿰言寸⿻口丨	keɴtoɯtɕɯɯ
検⿸尸水	keɴnjoɯ
検⿰言忍	keɴniɴ
検⿰氵皮	keɴpa
検⿰氵皮⿳⿰口口犬⿰口口	keɴpaki
検⿱⿱？米田	keɴbaɴ
検⿱⿱？米田⿱艹云⿸耂日	keɴbaɴgeiɕa
検⿰？？⿺辶韋⿰亻吏	keibiiɕi
検⿰？？⿺辶韋⿰亻吏庁	kebiiɕitɕoɯ
検⿱口⿰口口	keɴpiɴ
検⿱八刀	keɴbɯɴ
検⿰亻更	keɴbeɴ
検⿱？？⿰言周⿱聿曰	keɴmeɴtɕoɯɕo
検⿵門口	keɴmoɴ
検⿵門口⿰户斤	keɴmoɴɕo
検⿰氵㐬⿰言十	keɴɾjɯɯkei
検⿱旦里⿰糹泉	keɴɾjoɯseɴ
検⿸疒炎	keɴtaɴ
権	keɴ
権⿻戌女	keɴi
権⿻戌女⿱⺮肋	keɴisɯdʑi
権⿻戌女⿸耂日	keɴiɕa
権⿻戌女⿱丶王⿱羊我	keɴiɕɯgi
権⿻戌女⿱丶王⿱羊我⿰正攵⿸广付	keɴiɕɯgiseiɸɯ
権⿻戌女⿰白勺	keɴiteki
権⿱水皿	keɴeki
権⿰亻匕	goɴge
権⿱宀㠯	keɴkaɴ
権⿸厂泉	keɴgeɴ
権⿰王見	goɴgeɴ
権⿰王見⿺辶告	goɴgeɴzɯkɯɾi
権⿰阝艮	keɴgeɴ
権⿰阝艮⿱禾女譲	keɴgeɴidʑoɯ
権⿻行⿱角大	keɴkoɯ
権⿳亠口冋	keɴdaka
権⿱⿻十彐女	goɴsai
権⿰且力	goɴsɯke
権⿷匚⿻⿱丨丨？	keɴɕiɴ
権⿰王耑	goɴzɯi
権⿱埶力	keɴsei
権⿰白勺	goɴteki
権⿰⿸尸共殳	kaɾidono
権⿺辶首	keɴdoɯ
権⿰⿱厶⺼⿱匕匕	keɴnoɯ
権⿱丘八⿻行韋	goɴbee
権⿰木丙	keɴpei
権⿰言某	keɴboɯ
権⿰言某⿻行术⿱⺮朿	keɴboɯdʑɯsːakɯ
権⿰言某⿻行术⿰娄攵	keɴboɯdʑɯsːɯɯ
権⿱莫巾	keɴmakɯ
権⿰？？	keɴmoɴ
権⿰？？⿱埶力⿱宀豕	keɴmoɴseika
権⿰禾刂	keɴɾi
権⿰禾刂⿱人⿻王丷	keɴɾikiɴ
権⿰禾刂⿰彳亍⿰亻吏	keɴɾikoɯɕi
権⿰禾刂⿰彳亍⿰亻吏価⿰木各	keɴɾikoɯɕikakakɯ
権⿰禾刂⿸耂日	keɴɾiɕa
権⿰禾刂⿱聿曰	keɴɾiɕo
権⿰禾刂⿱音十⿱曲八	keɴɾiɕoɯteɴ
権⿰禾刂譲⿰氵度	keɴɾidʑoɯto
権⿰禾刂譲⿰氵度証⿱聿曰	keɴɾidʑoɯtoɕoɯɕo
権⿰禾刂⿰方攵⿳⿱亠厶廾木	keɴɾihoɯki
権⿰禾刂⿰方攵⿳⿱亠厶廾木⿵凡口⿱音心⿱聿曰	keɴɾihoɯkidoɯiɕo
権⿰禾刂⿰舌乚⿵冂？	keɴɾiɾaɴjoɯ
権⿰禾刂⿰氵監⿵冂？	keɴɾiɾaɴjoɯ
権⿻丿？	keɴɾjokɯ
権⿻丿？⿱音心⿱士心	keɴɾjokɯiɕi
権⿻丿？⿸耂日	keɴɾjokɯɕa
権⿻丿？⿱丶王⿱羊我	keɴɾjokɯɕɯgi
権⿻丿？⿰正攵⿰氵台	keɴɾjokɯseidʑi
権⿻丿？⿻口丨⿰木区	keɴɾjokɯtɕɯɯsɯɯ
権⿻丿？闘⿱⺈⿻彐亅	keɴɾjokɯtoɯsoɯ
権⿻丿？⿰谷欠	keɴɾjokɯjokɯ
権⿱艹卒	goɴzɯi
⿱⿻玄冖牛⿰弓丨	keɴiɴ
